1062.0,1410,1,
4570.0,4571,1,
4667.0,4683,1,
41.0,64,1,
2625.0,3520,1,
467.0,463,1,
627.0,1067,1,
1543.0,1574,1,
1657.0,1810,1,
35.0,3750,1,
115.0,4385,1,
4291.0,4694,1,
1100.0,1132,1,
1850.0,2290,1,
2942.0,5591,1,
1028.0,1317,1,
4646.0,4660,1,
2404.0,3978,1,
2063.0,5612,1,
2859.0,2953,1,
705.0,2125,1,
1245.0,2045,1,
33.0,5921,1,
2028.0,2809,1,
7.0,134,1,
4402.0,4599,1,
35.0,4838,1,
2409.0,2642,1,
2861.0,3642,1,
1948.0,2047,1,
3828.0,5541,1,
870.0,1846,1,
2045.0,3897,1,
215.0,5707,1,
1475.0,1528,1,
3988.0,4382,1,
1684.0,1685,1,
417.0,493,1,
1502.0,1529,1,
2284.0,4164,1,
446.0,4172,1,
2388.0,3988,1,
304.0,1899,1,
1316.0,1656,1,
2.0,651,1,
1.0,1396,1,
361.0,4119,1,
4679.0,4683,1,
1094.0,1299,1,
4107.0,4648,1,
1334.0,2897,1,
2625.0,3107,1,
1396.0,4172,1,
3897.0,4884,1,
4635.0,4665,1,
2642.0,2728,1,
4553.0,4844,1,
1.0,1389,1,
1810.0,3897,1,
36.0,1893,1,
775.0,1454,1,
2625.0,3850,1,
1383.0,1391,1,
1316.0,1334,1,
7.0,650,1,
1546.0,1568,1,
550.0,2388,1,
2642.0,3412,1,
467.0,468,1,
2614.0,2782,1,
1992.0,2133,1,
395.0,2493,1,
2835.0,4291,1,
2262.0,3815,1,
244.0,257,1,
378.0,459,1,
3804.0,4197,1,
617.0,832,1,
3129.0,3936,1,
2485.0,3163,1,
1615.0,3129,1,
546.0,2733,1,
35.0,3988,1,
1217.0,4152,1,
1245.0,2129,1,
1201.0,1885,1,
540.0,1348,1,
2880.0,4641,1,
1539.0,1728,1,
135.0,152,1,
3429.0,4788,1,
325.0,594,1,
548.0,911,1,
1885.0,2434,1,
4402.0,4649,1,
2028.0,3416,1,
1735.0,5616,1,
1334.0,1832,1,
142.0,170,1,
35.0,4090,1,
592.0,2174,1,
687.0,822,1,
2934.0,5877,1,
2593.0,2710,1,
4382.0,5635,1,
167.0,249,1,
1771.0,1852,1,
2070.0,3301,1,
1810.0,2725,1,
3880.0,4107,1,
141.0,2318,1,
4532.0,5880,1,
361.0,1832,1,
64.0,1386,1,
2399.0,2521,1,
2028.0,2462,1,
396.0,520,1,
273.0,632,1,
2176.0,3465,1,
500.0,4824,1,
2125.0,3107,1,
4753.0,5075,1,
77.0,125,1,
3878.0,5670,1,
146.0,2642,1,
2419.0,3971,1,
395.0,2304,1,
2296.0,3366,1,
1396.0,3018,1,
866.0,879,1,
23.0,1217,1,
7.0,358,1,
1.0,330,1,
1478.0,2054,1,
1810.0,4791,1,
372.0,525,1,
13.0,54,1,
3735.0,3923,1,
2992.0,3027,1,
5472.0,5536,1,
3047.0,3166,1,
538.0,1026,1,
443.0,456,1,
2067.0,3465,1,
3018.0,3527,1,
1317.0,1829,1,
23.0,108,1,
35.0,5815,1,
51.0,4515,1,
1217.0,2141,1,
905.0,4238,1,
3735.0,4199,1,
60.0,244,1,
1810.0,2012,1,
1334.0,2155,1,
1386.0,1513,1,
540.0,2045,1,
978.0,1130,1,
2028.0,2636,1,
2013.0,2192,1,
1612.0,4189,1,
960.0,978,1,
554.0,1012,1,
545.0,838,1,
1281.0,2229,1,
62.0,293,1,
1953.0,2266,1,
1731.0,2085,1,
1677.0,1934,1,
2131.0,3837,1,
3719.0,4197,1,
2028.0,2466,1,
7.0,640,1,
3915.0,4050,1,
3735.0,3867,1,
3810.0,3797,1,
1201.0,2296,1,
35.0,3435,1,
4681.0,4686,1,
775.0,776,1,
1005.0,1050,1,
72.0,943,1,
3653.0,3768,1,
363.0,3669,1,
295.0,502,1,
1788.0,2173,1,
309.0,1065,1,
21.0,777,1,
2089.0,2119,1,
36.0,1653,1,
3552.0,3557,1,
4530.0,4570,1,
184.0,270,1,
1886.0,4197,1,
3429.0,5712,1,
2028.0,2214,1,
3013.0,3699,1,
4354.0,4393,1,
115.0,5157,1,
1520.0,1556,1,
905.0,4192,1,
1018.0,4638,1,
476.0,520,1,
257.0,297,1,
2113.0,3129,1,
908.0,909,1,
2887.0,2911,1,
2647.0,3166,1,
2642.0,3241,1,
3776.0,4204,1,
2296.0,3804,1,
3904.0,4197,1,
62.0,268,1,
1317.0,1785,1,
3571.0,3730,1,
2378.0,2874,1,
1529.0,2067,1,
1502.0,3086,1,
5529.0,5674,1,
900.0,907,1,
769.0,847,1,
1585.0,2998,1,
2125.0,2844,1,
3223.0,3699,1,
4301.0,4933,1,
3846.0,3991,1,
1744.0,1936,1,
3735.0,4183,1,
1832.0,4478,1,
3971.0,4164,1,
480.0,537,1,
1788.0,2642,1,
2897.0,3559,1,
481.0,3258,1,
1585.0,2923,1,
15.0,455,1,
2642.0,3696,1,
1843.0,2222,1,
563.0,1624,1,
1677.0,1809,1,
35.0,5131,1,
4175.0,4779,1,
925.0,905,1,
621.0,1436,1,
3380.0,4291,1,
2296.0,3571,1,
905.0,2600,1,
2505.0,2517,1,
13.0,2071,1,
416.0,770,1,
4122.0,4128,1,
251.0,257,1,
2568.0,2628,1,
146.0,1316,1,
2396.0,5175,1,
1162.0,1323,1,
418.0,634,1,
1656.0,2229,1,
1018.0,4197,1,
35.0,4434,1,
361.0,3452,1,
57.0,4611,1,
1334.0,1525,1,
5525.0,5623,1,
6.0,4,1,
1.0,1162,1,
2934.0,5508,1,
322.0,1854,1,
687.0,882,1,
2388.0,5783,1,
4385.0,5594,1,
2404.0,4871,1,
4363.0,4459,1,
3649.0,5403,1,
2777.0,3669,1,
3735.0,4210,1,
3572.0,5506,1,
506.0,1185,1,
2388.0,4649,1,
546.0,1543,1,
1028.0,1386,1,
2981.0,2993,1,
353.0,484,1,
17.0,1277,1,
5317.0,5506,1,
41.0,1018,1,
1.0,125,1,
1714.0,2114,1,
5449.0,5902,1,
2635.0,5264,1,
3824.0,4635,1,
1556.0,1736,1,
7.0,1034,1,
4541.0,4993,1,
2064.0,2113,1,
3527.0,4316,1,
2067.0,1954,1,
5.0,1,1,
57.0,4214,1,
1810.0,1860,1,
2289.0,2419,1,
710.0,1130,1,
900.0,2565,1,
2942.0,4402,1,
1352.0,5799,1,
2028.0,2173,1,
777.0,1217,1,
1281.0,1948,1,
4172.0,4434,1,
41.0,3476,1,
3018.0,2913,1,
4592.0,4983,1,
41.0,1317,1,
1555.0,2755,1,
4490.0,4625,1,
2085.0,2182,1,
1802.0,3113,1,
3649.0,4489,1,
171.0,221,1,
2647.0,2734,1,
135.0,1939,1,
186.0,304,1,
309.0,905,1,
4172.0,4280,1,
2688.0,2893,1,
3988.0,5529,1,
2861.0,3723,1,
823.0,2146,1,
7.0,137,1,
3757.0,3760,1,
4540.0,4779,1,
735.0,862,1,
141.0,285,1,
1629.0,4596,1,
3552.0,3569,1,
1744.0,1860,1,
592.0,1317,1,
2404.0,3223,1,
412.0,592,1,
228.0,293,1,
3641.0,3971,1,
1585.0,1752,1,
2740.0,2755,1,
2131.0,5025,1,
64.0,272,1,
35.0,3067,1,
3910.0,4833,1,
222.0,372,1,
937.0,1245,1,
332.0,3136,1,
7.0,2291,1,
342.0,2125,1,
492.0,1754,1,
2942.0,4601,1,
35.0,3515,1,
1675.0,1731,1,
4075.0,4106,1,
1810.0,4665,1,
2080.0,2192,1,
1715.0,2034,1,
21.0,618,1,
35.0,3773,1,
2305.0,4002,1,
3013.0,5029,1,
1731.0,1860,1,
1520.0,1541,1,
1670.0,5523,1,
2755.0,3733,1,
1245.0,1566,1,
1953.0,1984,1,
2244.0,4329,1,
3935.0,4120,1,
192.0,2045,1,
3086.0,3776,1,
4189.0,4402,1,
200.0,533,1,
266.0,2034,1,
1018.0,3707,1,
4274.0,4571,1,
20.0,23,1,
1747.0,4238,1,
3988.0,4088,1,
1316.0,1366,1,
2825.0,3018,1,
1271.0,3257,1,
7.0,2174,1,
3598.0,2176,1,
230.0,4857,1,
3018.0,4330,1,
4980.0,4982,1,
1396.0,1911,1,
1512.0,5317,1,
1.0,311,1,
3129.0,3932,1,
342.0,1832,1,
1317.0,2181,1,
2565.0,2589,1,
4172.0,4937,1,
249.0,323,1,
25.0,4315,1,
4840.0,5242,1,
3598.0,4103,1,
35.0,1534,1,
1953.0,2214,1,
1953.0,3852,1,
2725.0,2942,1,
35.0,3305,1,
256.0,634,1,
13.0,751,1,
4016.0,4035,1,
2404.0,4197,1,
3976.0,4139,1,
1731.0,3982,1,
4172.0,4209,1,
257.0,441,1,
353.0,4532,1,
1508.0,1509,1,
4835.0,4858,1,
135.0,1806,1,
134.0,353,1,
1548.0,4562,1,
1896.0,1991,1,
304.0,635,1,
1584.0,1624,1,
1018.0,4247,1,
3828.0,5692,1,
4694.0,4732,1,
1.0,29,1,
60.0,198,1,
198.0,249,1,
13.0,1986,1,
2952.0,3935,1,
2194.0,5125,1,
17.0,149,1,
5353.0,5411,1,
1.0,3719,1,
1.0,57,1,
2199.0,2205,1,
905.0,2140,1,
35.0,3479,1,
2388.0,3219,1,
4107.0,4702,1,
1277.0,1293,1,
475.0,874,1,
486.0,4611,1,
3640.0,5594,1,
3129.0,4188,1,
1976.0,3466,1,
3746.0,5028,1,
3237.0,3239,1,
3528.0,4559,1,
1.0,3722,1,
35.0,528,1,
3813.0,4315,1,
13.0,910,1,
274.0,2942,1,
2642.0,3195,1,
1.0,71,1,
3013.0,4649,1,
421.0,423,1,
823.0,2297,1,
3129.0,3946,1,
1714.0,1899,1,
481.0,4291,1,
908.0,1113,1,
832.0,873,1,
5316.0,5554,1,
3129.0,4211,1,
1334.0,2775,1,
570.0,573,1,
2045.0,2214,1,
846.0,908,1,
1810.0,2638,1,
3018.0,4027,1,
3598.0,3105,1,
1394.0,1386,1,
1.0,192,1,
1345.0,1512,1,
266.0,357,1,
1281.0,1727,1,
1.0,3988,1,
51.0,384,1,
1947.0,5829,1,
1810.0,2937,1,
1317.0,1757,1,
905.0,1802,1,
3194.0,4197,1,
1810.0,2336,1,
363.0,1383,1,
935.0,1916,1,
342.0,1565,1,
395.0,4163,1,
2404.0,2833,1,
2934.0,3278,1,
3640.0,5065,1,
2848.0,2882,1,
1078.0,1081,1,
4107.0,4322,1,
361.0,4532,1,
1566.0,1657,1,
276.0,630,1,
1771.0,2079,1,
35.0,3890,1,
1201.0,1846,1,
2775.0,3146,1,
1252.0,1302,1,
35.0,5073,1,
2045.0,4499,1,
1744.0,1922,1,
4860.0,5506,1,
7.0,655,1,
13.0,2030,1,
4197.0,4635,1,
1899.0,2421,1,
4291.0,5524,1,
5476.0,5489,1,
416.0,468,1,
1846.0,2244,1,
4882.0,5413,1,
4291.0,4389,1,
905.0,4649,1,
1754.0,1810,1,
1001.0,3572,1,
905.0,1693,1,
2430.0,2388,1,
2388.0,3719,1,
561.0,1231,1,
4197.0,5827,1,
3146.0,3221,1,
4694.0,4778,1,
3129.0,3656,1,
45.0,688,1,
41.0,257,1,
905.0,1815,1,
7.0,1555,1,
2030.0,2485,1,
2642.0,4118,1,
1403.0,4532,1,
732.0,2063,1,
4635.0,4762,1,
1334.0,3897,1,
5066.0,5071,1,
2266.0,2306,1,
4360.0,4554,1,
3451.0,4236,1,
35.0,2247,1,
25.0,2080,1,
2600.0,4084,1,
5955.0,5958,1,
2782.0,2823,1,
3129.0,3817,1,
1771.0,1806,1,
2313.0,4915,1,
1832.0,2642,1,
2067.0,3761,1,
2125.0,4379,1,
280.0,4131,1,
687.0,1713,1,
2642.0,2643,1,
2767.0,4172,1,
2485.0,2646,1,
202.0,488,1,
946.0,1100,1,
2125.0,3229,1,
249.0,777,1,
2125.0,3006,1,
1508.0,4649,1,
4.0,3204,1,
1159.0,3600,1,
1619.0,1810,1,
2600.0,4320,1,
1566.0,1615,1,
729.0,986,1,
60.0,252,1,
1555.0,1565,1,
80.0,241,1,
4570.0,5465,1,
1921.0,1944,1,
1670.0,4266,1,
937.0,1026,1,
2125.0,5552,1,
4.0,423,1,
3735.0,4056,1,
104.0,113,1,
908.0,1024,1,
3099.0,3366,1,
41.0,174,1,
3129.0,4340,1,
1953.0,2808,1,
3394.0,3744,1,
4511.0,5529,1,
5054.0,5227,1,
1268.0,1334,1,
35.0,1933,1,
832.0,880,1,
1693.0,1967,1,
5506.0,5613,1,
2198.0,2485,1,
1529.0,2475,1,
1689.0,3988,1,
1916.0,3099,1,
2642.0,4611,1,
1620.0,2256,1,
3897.0,4334,1,
35.0,1694,1,
1334.0,3735,1,
4635.0,4661,1,
33.0,624,1,
35.0,4334,1,
1018.0,4248,1,
5590.0,5618,1,
3063.0,4197,1,
1217.0,1334,1,
540.0,732,1,
2303.0,3714,1,
856.0,1922,1,
1037.0,1260,1,
1406.0,1458,1,
468.0,1402,1,
2303.0,3923,1,
4301.0,4330,1,
462.0,474,1,
1810.0,2115,1,
268.0,300,1,
4570.0,4574,1,
304.0,1689,1,
2188.0,3366,1,
2642.0,4709,1,
2897.0,2958,1,
1731.0,2942,1,
2524.0,2713,1,
2642.0,3121,1,
330.0,2194,1,
132.0,198,1,
2244.0,4390,1,
1557.0,5722,1,
2194.0,2324,1,
144.0,820,1,
1810.0,5928,1,
4172.0,5591,1,
2437.0,3680,1,
2642.0,2876,1,
2296.0,2392,1,
653.0,672,1,
1810.0,5563,1,
937.0,1338,1,
4661.0,4675,1,
1358.0,1401,1,
2063.0,2266,1,
1693.0,1773,1,
4611.0,5251,1,
64.0,202,1,
304.0,1704,1,
2315.0,2981,1,
1744.0,1901,1,
2625.0,4116,1,
1948.0,2599,1,
1386.0,1566,1,
1386.0,1634,1,
4385.0,5508,1,
570.0,574,1,
1585.0,1802,1,
1916.0,4559,1,
3828.0,3820,1,
1271.0,1991,1,
2363.0,3018,1,
5065.0,5705,1,
15.0,4291,1,
363.0,4172,1,
7.0,1334,1,
2675.0,2677,1,
1555.0,2489,1,
4320.0,4890,1,
1.0,1281,1,
35.0,104,1,
204.0,1168,1,
1555.0,3801,1,
2296.0,3182,1,
1018.0,1394,1,
905.0,1568,1,
687.0,3738,1,
35.0,3666,1,
4649.0,5411,1,
4779.0,4950,1,
757.0,1186,1,
2296.0,2469,1,
1953.0,4323,1,
3828.0,4937,1,
4678.0,4681,1,
1876.0,1927,1,
1227.0,3735,1,
3988.0,5298,1,
2642.0,3183,1,
2266.0,3653,1,
4197.0,5028,1,
5631.0,5668,1,
2388.0,3545,1,
688.0,937,1,
2173.0,2303,1,
257.0,321,1,
3725.0,5296,1,
41.0,1512,1,
3.0,217,1,
1154.0,3445,1,
550.0,4320,1,
3609.0,5674,1,
1778.0,3988,1,
176.0,220,1,
383.0,423,1,
3.0,21,1,
1677.0,1744,1,
3099.0,4833,1,
1731.0,1656,1,
25.0,2940,1,
13.0,1832,1,
908.0,929,1,
4637.0,4654,1,
1201.0,4238,1,
2132.0,2398,1,
3237.0,4197,1,
4291.0,4893,1,
2878.0,3357,1,
2262.0,3896,1,
2835.0,2934,1,
35.0,5433,1,
2610.0,3119,1,
2141.0,2232,1,
1396.0,2124,1,
480.0,894,1,
3735.0,4062,1,
4197.0,4418,1,
2296.0,2969,1,
1953.0,3863,1,
481.0,1334,1,
1899.0,2696,1,
141.0,202,1,
35.0,3021,1,
4515.0,4532,1,
2552.0,4559,1,
1400.0,1386,1,
246.0,2173,1,
1735.0,3572,1,
5482.0,5506,1,
688.0,714,1,
3976.0,4569,1,
2661.0,3649,1,
2642.0,3769,1,
1846.0,2386,1,
2897.0,3036,1,
937.0,2141,1,
1686.0,1860,1,
13.0,1585,1,
647.0,994,1,
60.0,224,1,
304.0,2266,1,
2600.0,4217,1,
4381.0,4489,1,
2176.0,2682,1,
4184.0,4198,1,
2.0,632,1,
2404.0,3837,1,
35.0,1869,1,
3735.0,4116,1,
1348.0,1482,1,
1018.0,3650,1,
1584.0,2281,1,
545.0,2403,1,
1923.0,2110,1,
3935.0,4467,1,
350.0,630,1,
2388.0,2780,1,
231.0,241,1,
202.0,592,1,
1018.0,2178,1,
1810.0,5858,1,
4833.0,5007,1,
2647.0,2725,1,
4532.0,4553,1,
1890.0,1991,1,
2625.0,3003,1,
2125.0,2165,1,
2296.0,4387,1,
1281.0,1971,1,
2485.0,2641,1,
4365.0,4562,1,
4320.0,5259,1,
1162.0,1449,1,
1666.0,2028,1,
571.0,573,1,
1923.0,3683,1,
3897.0,4943,1,
3578.0,4084,1,
5440.0,5644,1,
476.0,530,1,
1815.0,2733,1,
1352.0,4559,1,
135.0,1386,1,
3598.0,3992,1,
45.0,315,1,
1185.0,2127,1,
1674.0,2642,1,
143.0,173,1,
7.0,533,1,
35.0,872,1,
1312.0,1352,1,
57.0,2861,1,
757.0,800,1,
35.0,5492,1,
537.0,3366,1,
3714.0,4291,1,
4205.0,5935,1,
2229.0,2234,1,
35.0,1918,1,
1810.0,2090,1,
545.0,1893,1,
3427.0,4694,1,
804.0,1092,1,
113.0,295,1,
35.0,5502,1,
1.0,1984,1,
3229.0,4611,1,
535.0,4205,1,
29.0,784,1,
2625.0,3466,1,
1237.0,1238,1,
3556.0,3564,1,
550.0,2399,1,
5180.0,5752,1,
5760.0,5763,1,
2635.0,4145,1,
2017.0,3759,1,
2600.0,4585,1,
2067.0,2367,1,
2296.0,5056,1,
1731.0,2536,1,
2125.0,2274,1,
802.0,832,1,
35.0,550,1,
664.0,1053,1,
23.0,686,1,
1675.0,2407,1,
13.0,654,1,
1139.0,1142,1,
2590.0,2648,1,
3897.0,4084,1,
13.0,1990,1,
280.0,1422,1,
4611.0,4875,1,
1998.0,5543,1,
4301.0,4935,1,
729.0,2710,1,
25.0,2942,1,
2600.0,3321,1,
4172.0,4394,1,
427.0,658,1,
1.0,2067,1,
1953.0,2423,1,
1334.0,2243,1,
3547.0,3653,1,
2296.0,3414,1,
1543.0,1585,1,
3735.0,4060,1,
988.0,3722,1,
5606.0,5602,1,
7.0,383,1,
3897.0,4693,1,
1451.0,1566,1,
635.0,1318,1,
459.0,475,1,
4291.0,5712,1,
384.0,596,1,
359.0,523,1,
2642.0,4189,1,
405.0,578,1,
2085.0,2086,1,
342.0,2121,1,
2198.0,2318,1,
1383.0,1725,1,
1018.0,3366,1,
1.0,882,1,
2600.0,4794,1,
3837.0,4609,1,
469.0,1529,1,
3621.0,4402,1,
202.0,792,1,
546.0,1217,1,
507.0,576,1,
3725.0,4172,1,
202.0,2724,1,
13.0,1593,1,
425.0,1317,1,
2642.0,4165,1,
239.0,2097,1,
1312.0,1362,1,
664.0,1262,1,
3719.0,3976,1,
722.0,1771,1,
35.0,2087,1,
550.0,1268,1,
537.0,1010,1,
3013.0,5635,1,
1810.0,2337,1,
1615.0,2859,1,
35.0,3758,1,
192.0,1386,1,
15.0,93,1,
468.0,1423,1,
2600.0,2710,1,
4038.0,4659,1,
425.0,1566,1,
1674.0,1766,1,
545.0,1368,1,
2710.0,4197,1,
2378.0,3694,1,
3345.0,4254,1,
2897.0,3488,1,
2034.0,2259,1,
2333.0,3103,1,
5193.0,5200,1,
4038.0,4217,1,
2303.0,3452,1,
353.0,3465,1,
521.0,1053,1,
4.0,1201,1,
4649.0,5827,1,
2296.0,2941,1,
1043.0,1154,1,
2266.0,2262,1,
546.0,3916,1,
476.0,799,1,
443.0,819,1,
353.0,546,1,
1585.0,2244,1,
1714.0,1771,1,
592.0,1334,1,
4969.0,5104,1,
35.0,1328,1,
625.0,3452,1,
3040.0,3828,1,
1701.0,1714,1,
215.0,5092,1,
1281.0,1803,1,
319.0,730,1,
1.0,4,1,
2725.0,3148,1,
113.0,1053,1,
1317.0,1431,1,
2897.0,3258,1,
13.0,1565,1,
777.0,1014,1,
540.0,4291,1,
2063.0,2642,1,
3018.0,3280,1,
539.0,4608,1,
15.0,77,1,
2538.0,2585,1,
5472.0,5625,1,
908.0,992,1,
3452.0,4828,1,
3452.0,4291,1,
537.0,687,1,
35.0,1784,1,
2028.0,2733,1,
1352.0,1953,1,
1576.0,1657,1,
725.0,780,1,
2635.0,2828,1,
3871.0,3872,1,
635.0,804,1,
1028.0,1167,1,
152.0,532,1,
3129.0,4720,1,
937.0,1302,1,
643.0,658,1,
222.0,578,1,
3988.0,5445,1,
446.0,592,1,
4795.0,4832,1,
35.0,2052,1,
585.0,2110,1,
1701.0,1744,1,
1899.0,2442,1,
7.0,419,1,
1201.0,1714,1,
4530.0,4594,1,
35.0,6004,1,
1386.0,1674,1,
270.0,396,1,
2642.0,3624,1,
1752.0,1833,1,
3481.0,3541,1,
2716.0,2778,1,
1352.0,5005,1,
3897.0,3903,1,
304.0,2090,1,
2135.0,2159,1,
249.0,808,1,
469.0,3699,1,
2187.0,3735,1,
159.0,580,1,
3451.0,3630,1,
1810.0,2415,1,
1819.0,2198,1,
1585.0,2095,1,
1352.0,5157,1,
1.0,5524,1,
4840.0,5186,1,
4197.0,4805,1,
540.0,1403,1,
577.0,929,1,
4506.0,4812,1,
2125.0,2296,1,
2045.0,3714,1,
2388.0,5667,1,
1957.0,2026,1,
3003.0,3465,1,
775.0,1029,1,
2378.0,3320,1,
3219.0,4004,1,
3498.0,3558,1,
3239.0,3241,1,
732.0,2176,1,
4569.0,4729,1,
1543.0,2684,1,
566.0,1217,1,
3903.0,4172,1,
2472.0,3649,1,
988.0,4090,1,
824.0,1015,1,
4291.0,4773,1,
1715.0,2093,1,
3509.0,3510,1,
4741.0,4742,1,
1810.0,5765,1,
4555.0,4635,1,
378.0,644,1,
1334.0,3107,1,
2485.0,2605,1,
214.0,2725,1,
1377.0,1390,1,
937.0,2030,1,
4.0,1899,1,
78.0,144,1,
383.0,1102,1,
149.0,1386,1,
104.0,177,1,
2635.0,4927,1,
2187.0,5263,1,
171.0,2125,1,
905.0,2147,1,
492.0,1290,1,
1731.0,4253,1,
2897.0,2946,1,
35.0,2194,1,
2585.0,2604,1,
2303.0,3820,1,
3129.0,3931,1,
2049.0,2310,1,
2642.0,3515,1,
905.0,1861,1,
1396.0,1810,1,
546.0,2586,1,
280.0,1217,1,
546.0,3767,1,
1585.0,1637,1,
1502.0,2397,1,
1018.0,3438,1,
1.0,81,1,
35.0,2982,1,
4419.0,4513,1,
546.0,1986,1,
359.0,1733,1,
729.0,2642,1,
3904.0,4236,1,
33.0,1052,1,
3366.0,3641,1,
3013.0,4291,1,
